LIMO compound,LIMO docked affinity,Closest REAL compound,REAL docked affinity,Compound similarity,Similarity
C(C(=O)N)C1=CC=CC=C1NC(C)CCC=CC(=O)CC2=CC=CC=C2,7.062906165619411e-09,O=C(Nc1c(cccc1)CC(=O)N)NC(CCc2ccccc2)C,3.5102517843139754e-08,0.509,0.5178571428571429
C(C(N))C1=CC=CC=C1CC2=CC=CC=C2CCC=CC=CC=N,7.062906165619411e-09,O=C(Nc1c(cccc1)CCC=C)c2c(cccc2)CC[NH3+],2.1362580461703601e-07,0.321,0.23636363636363636
O=C(CC1=CC=CC(C(=O)C(N))=C1)N2CCCC(C3=CC=C(C(=O)C(N))C=N3)=C2,7.062906165619411e-09,O=C(N1CCN(C(=O)Cc2cc(ccc2)C(=O)N)CCC1)c3cnc(c4ccccc4)cc3,3.0668876159758165e-08,0.431,0.4507042253521127
O=C(CCC1=CC=CC=C1)NCCC(C(=O)N)CC(C(=O)N)CC2=CC=CC=C2,7.062906165619411e-09,[O-]C(=O)C(Cc1ccccc1)CCNC(=O)CCc2ccccc2,1.576568321506011e-07,0.705,0.7209302325581395
CN(CC1=CC=CC=C1C(=C)(N))C(=O)C=C(N)C2=CC=CC(N)=C2,7.062906165619411e-09,O=C(N(Cc1c(cccc1)C)C)c2cc(N)ccc2,1.367600676037962e-06,0.5,0.5
CC1=CC=CC(C(=O)N)=C1CCCC=C2CC(=O)N=C2NCCCC,7.062906165619411e-09,O=C(N)c1c(NCC(=O)NCCCC)c(ccc1)C,1.043947101807607e-06,0.415,0.4153846153846154
C(C(=O)(C))C(CCC=CC1=CC=CC(N)=C1)C(=O)CC2=CC=CC=C2Cl,7.062906165619411e-09,Clc1c(cccc1)CN(C(=O)C=Cc2cc(N)ccc2)C,5.405134547940605e-07,0.484,0.4838709677419355
CC(NCC1=CC=C(C(N))S1)(C)CC2=CC(Cl)=C(N)C=C2Cl,7.062906165619411e-09,Clc1c(N)cc(Cl)c(c1)C=2SC(=CC2)CC(=O)OC,7.575434133745734e-07,0.311,0.3389830508474576
CC(C)(N)C1=CC=CC=C1CC(=C(CC))C2=CC3=CC=CC=C3[NH1]2,7.062906165619411e-09,O=C(NCc1c(cccc1)C(C)(C)C)C=2Nc3c(cccc3)C2,8.586792429037429e-08,0.456,0.45614035087719296
CC(CC1=CC=CC=C1)NCC(=O)CC(C)CC2=CC(C(=O)N)=CC=C2,7.062906165619411e-09,O=C(N)c1cc(ccc1)C[NH+](CC(Cc2ccccc2)C)C,8.026214485119953e-08,0.547,0.5471698113207547
O=C(NC1=CC=CC=C1NC(C(=O)N)=C(N))C(N)=CC2=CC=CC=C2,7.183126046655341e-09,O=C(Nc1c(NC(=O)C)cccc1)C(=Cc2ccccc2)C,6.39892496845819e-07,0.477,0.4772727272727273
CC1=CC=C(CNC(=O)N(C)C(=O)C=CC2=CC(C(=O)C(N))=CC=C2)N1,7.183126046655341e-09,Clc1cc(ccc1)C=CC(=O)N(CCNC(=O)C=2C(=O)NC(=CC2)C)C,9.501917818235033e-08,0.4,0.40540540540540543
O=C(CC1=CC=C(N)C=C1)CCC2=CC=CC=C2CCCCC(N)C,7.183126046655341e-09,O=C(Nc1c(cccc1)CCC(C)C)Cc2ccc(N)cc2,1.6584521607389992e-07,0.455,0.46296296296296297
O=C(CC1=CCCC=C1)NCCC=CC=CC2=CC(C(=O)O)=CC=C2C,7.183126046655341e-09,O=C(NCCNC(=O)CC1=CCCC1)c2cc(c(cc2)C)C,8.88159706425867e-08,0.338,0.34285714285714286
NC(=CC1=CC=C(C(=O)O)C=C1)CCCC=C2C=CC3=CC=C(C(=O)O)C=C3C2,7.183126046655341e-09,O=C(NCCCCNC(=O)C=Cc1ccc(cc1)C(=O)N)c2cc3c(cc2)CC3,3.281089411501842e-08,0.26,0.2714285714285714
CCC1=CC=CC(C(C(=O)O))=C1CC(=C(=C))C2=CC3=CC=C(C(=O)N)C=C3S2,7.183126046655341e-09,Brc1cc2SC(C(=O)NCCNC(=O)c3c(cccc3CC)CC)=Cc2cc1,5.352905056385263e-08,0.366,0.36231884057971014
C(CC1=CC=CC=C1C(=C(N))CC(N)C)NCC2=CC=CC=C2,7.183126046655341e-09,[NH2+](Cc1ccccc1)CCc2c(cccc2)CC,3.7920621007542017e-07,0.457,0.23636363636363636
O=C(CC1=CC(C(=O)N)=CC=C1)CC(C(=O)N)CC#CC2=CC=CC=C2,7.183126046655341e-09,O=C(N)c1cc(ccc1)CC(=O)NCC#Cc2ccccc2,1.5501821972997198e-07,0.585,0.5849056603773585
O=C(NCC1=CC=CC(N)=C1)C(N)CCC=CC2=CC=C(C(=O)N)C=C2F,7.183126046655341e-09,Fc1c(cc(cc1)C(=O)N)C(=O)NCc2cc(N)ccc2,4.565685583961553e-07,0.516,0.5245901639344263
C(C(=O)C)C(CC1=CC=CC(C(N))=C1)=CCCC(C2=CC=CC=C2)N,7.183126046655341e-09,O=C(Nc1cc(ccc1)C[NH3+])C(c2ccccc2)CC=C(C)C,6.024207140153832e-08,0.419,0.3333333333333333
CC(C)C1=CC=C(N)C=C1N2CNC(CC3=CC=CC(N)=C3)=C2,7.183126046655341e-09,[NH+]1(Cc2cc(N)ccc2)CCN(c3c(cccc3)C(C)C)CC1,1.6584521607389992e-07,0.424,0.41379310344827586
O=C(CCC1=CC=CC=C1)N(C(=O)N)C(=C(=N))C=CC=CC2=CC=CC=C2F,7.183126046655341e-09,Fc1c(cccc1)C=CC(=O)N(CCN(C(=O)CCc2ccccc2)C)C,1.0338595034593205e-07,0.492,0.5254237288135594
O=C(CC1=CC(N)=CC=C1)OCC2=CC=CC(N)=C2C3CCC(C)CC3,7.3053922269705705e-09,O=C(N(C1CCC(CC1)C)C2CC2)Cc3cc(N)ccc3,1.686681181030728e-07,0.5,0.5
CC1=CC=CC=C1C(N)CC(=N)C(=O)CNC2=CC=CC3=C2C=CC=C3,7.3053922269705705e-09,O=C(NCCNc1c2c(ccc1)cccc2)CC([NH3+])c3c(cccc3)C,1.8798638079786135e-08,0.679,0.5263157894736842
O=C(CC1=CC=CC=C1)NCCCNC=CC2=C(C(=C(N))N)C=CC=C2C#N,7.3053922269705705e-09,O=C(NCCNC(=O)Cc1ccccc1)c2c(C#N)cccc2,1.4736440415238078e-07,0.508,0.5084745762711864
O=C(NCC(=O)NCC1=CC=CC=C1)NCC2=CC=C3CC(=C(=C))C[NH1]C3=C2,7.3053922269705705e-09,O=C(NCc1cc2NCCc2cc1)NCC(=O)NCC(=O)NCc3ccccc3,5.175227414503487e-08,0.667,0.6491228070175439
O=C(CC1=CC(=O)CC=C1)NCCCCC=CC2=CC(C(=C)C)=CC=C2,7.3053922269705705e-09,Clc1cc(ccc1)C=CC(=O)NCCCCNC(=O)Cc2ccc(cc2)C(=O)C,3.69256731663388e-08,0.368,0.3918918918918919
CC1=C(C(=O)C)C=CC(C)=C1CC(=O)NC(=O)C(=N)CC2=CC=CN=C(N)2,7.3053922269705705e-09,O=C(NCc1c(cccc1C)C)Cc2c(nccc2)N,4.340261014476901e-07,0.492,0.5
C(C(=O)N)CC1=CC(N)=CC=C1C(=O)N2CC3=C(C(=O)N)C=CC=C3S2,7.3053922269705705e-09,O=C(N1Cc2c(c(ccc2)C(=O)N)CC1)c3c(cc(N)cc3)CC,1.0875561204824821e-07,0.462,0.49206349206349204
CC(N)(C)C1=CC=CC=C1NCCC=CC2=CC(C(=O)N)=CC=C2C,7.3053922269705705e-09,O=C(N)c1cc(NCC(=O)Nc2c(cccc2)C(C)(C)C)c(cc1)C,8.88159706425867e-08,0.46,0.46774193548387094
O=C(CC1=CC=CC=C1)NCC=CC(C2=CC=CC(C(=O)N)=C2)Cl,7.3053922269705705e-09,O=C(N)c1cc(ccc1)CC(=O)NCC=CCNC(=O)CCNC(=O)Cc2ccccc2,3.5102517843139754e-08,0.611,0.6226415094339622
C(=N)=C(CC1=CC=CC=C1N)CCC=CNC(=O)C2=CC=CC=C2,7.3053922269705705e-09,O=C(NNC(=O)Cc1c(N)cccc1)c2ccccc2,1.0264751549738792e-06,0.471,0.47058823529411764
CC(=O)C1=CC=CC=C1NC(=O)CC(C(=O)C(N))CC2=CC(C(=O)(N))=CC=C2,7.3053922269705705e-09,O=C(N)c1cc(ccc1)CC(=O)Nc2c(cccc2)C(=O)C,3.149523704937078e-07,0.648,0.660377358490566
O=C(C(N)C1=CC=CC=C1)NCC2=CC=CC=C2CCCCC(=C(N)(N))F,7.3053922269705705e-09,FC(c1ccccc1)C(=O)NCc2c(cccc2)CCC([O-])=O,2.247211062304602e-07,0.473,0.48148148148148145
CC(N)(C)C1=CC=CC=C1NC(=O)CCC=CC2=C(N)C=CC(N)=C2,7.3053922269705705e-09,O=C(Nc1c(cccc1)C(C)(C)C)CCC=Cc2ccccc2,9.995428629292189e-08,0.536,0.5454545454545454
O=C(NCC1=CC=CC=C1)NCCC=CC=CC=CC2=CCCCC2,7.3053922269705705e-09,O=C(NCc1ccccc1)NCCC2=CCCCC2,3.149523704937078e-07,0.566,0.5660377358490566
O=C(CC=CC=C1C=CC=CC1=C)C2=CC=CC3=CC(N)=CC=C32,7.3053922269705705e-09,Fc1c(c2c3c(cc(N)cc3)ccc2)cccc1C(=O)N,5.49713699241593e-07,0.367,0.39285714285714285
O=C(CC1=CC=CC=C(C)1)NCCCC2=CC=CC3=C2CC(=N)C=C3C,7.3053922269705705e-09,O=C(NCCCc1c(cccc1)C)Cc2c(cccc2)C,2.1362580461703601e-07,0.612,0.6122448979591837
O=C(CC1=CC=CC=C1)NCC2=CC=CC=C2C=CNCCCC(=O)(N),7.3053922269705705e-09,O=C(NCCC(=O)NCCCC(=O)N)Cc1ccccc1,9.757943282630954e-07,0.56,0.5625
O=C(NCCC(=O)CCC1=CC=CC(=C(N))C1)C(=O)NC2=CC=CC=C2,7.3053922269705705e-09,O=C(Nc1ccccc1)C(=O)NCCC(=O)Nc2ccccc2,4.4141379216012366e-07,0.462,0.47058823529411764
O=C(CC1CCC2=CC=CC=C2)CC1C3=CC(C(=O)N)=CC=C3,7.4297395372495e-09,O=C(N)c1cc(ccc1)C[NH2+]C2C(CCc3ccccc3)CCC2,1.9118615434800558e-08,0.509,0.5087719298245614
CCC1=CC=CC=C1CCC(=C(C(=C)C))CNCC2OC3=CC=CC=C3O2,7.4297395372495e-09,O1c2c(cccc2)C([NH2+]CCc3c(cccc3)CC)C1C,2.0653497658821166e-07,0.397,0.3333333333333333
O=C(C1=CC=CC=C1)NC(=C)C=CC2=CC=CC(N)=C2C3=CC=CS3,7.4297395372495e-09,S1C(C2=NN(c3ccccc3)C=C2C=CC(=O)NNC(=O)c4ccccc4)=CC=C1,3.01555886830405e-08,0.397,0.40298507462686567
NC(=C)C1=CC=CC=C1NC(C)=CCC2=CC(C(=O)C)=C(C)C=C2C,7.4297395372495e-09,O=C(Nc1c(cccc1)C(=O)C)c2c(cc(c(c2)C)C)C,2.247211062304602e-07,0.462,0.49019607843137253
O=C(CC1=CC=CC=C1)NCCCC(C2=CC=CC(C(=O)N)=C2)CC(=O)(C(O)),7.4297395372495e-09,O=C(N)c1cc(ccc1)CC(=O)NCCNC(=O)Cc2ccccc2,3.630766924904767e-08,0.566,0.5882352941176471
C=C(CC1=CC(N)=CC=C1N)C(=C)CC(=O)CC2=CC=CC(C(=O)N)=C2,7.4297395372495e-09,Fc1c(cc(N)cc1)CNC(=O)Cc2cc(ccc2)C(=O)N,1.0514571415418939e-07,0.491,0.5178571428571429
C=C(CC1=CC=CC=C1)NCC2=CC=CC(N)=C2CC(=O)CC3=NC=CC=C3,7.4297395372495e-09,O=C(NCc1ncccc1)C(=O)NCc2c(N)cccc2,4.802818259561917e-07,0.491,0.4909090909090909
NC(=O)CCCC(=O)NC(=O)CC(=N)C=CC1=CC2=CC=CC=C2N1,7.4297395372495e-09,O=C(NNC(=O)CCCCC(=O)N)C=1Nc2c(cccc2)C1,4.196195813603635e-07,0.475,0.48214285714285715
CC1=CC=CC=C1CC(=N)C(=O)CCC=C2CC[NH1]C3=CC=CC=C32,7.4297395372495e-09,O=C(NCc1c2c(NCC2)ccc1)Cc3c(cccc3)C,1.424729742556605e-07,0.435,0.4426229508196721
CC1=CC=CC=C1C=C=CC2=CC=CC=C2C3=C(N)C=CC(N)=C3,7.4297395372495e-09,Nc1c(c2c(cccc2)C)cc(c3ccccc3)cc1,4.056912532995847e-07,0.419,0.4186046511627907
CC(CC1=CC(C(=C)N)=CC=C1NC(=O)C)CCCC2=CC=CC=C2C(N)=O,7.4297395372495e-09,O=C(OC)c1cc(c(NC(=O)CCc2c(cccc2)C(=O)N)cc1)CC(C)C,5.444018486747391e-08,0.5,0.5151515151515151
O=C(CC1=CC=C(N)CC1)NCCC2=CC=CC=C2C(N)(C)C,7.4297395372495e-09,FC(F)(F)c1c(cccc1)CCNC(=O)CC2=CCCC2,6.186527048637454e-07,0.492,0.5
O=C(NCCC(N)=C1C=CC=CC1=C)C2=CC=CC3=C(N)C=C(C(=O)O)C=C32,7.4297395372495e-09,[O-]C(=O)c1cc(ccc1)CCNC(=O)c2c3c(c(N)ccc3)ccc2,4.6768036128584304e-08,0.469,0.4
NC(=O)NC1=CC=C(C(=O)N)N1NCCCC2=CC(Br)=CC=C2Cl,7.4297395372495e-09,Brc1cc(c(Cl)cc1)CCC(=O)Nc2ccc(NC(=O)N)cc2,1.0514571415418939e-07,0.491,0.49122807017543857
O=C(CC1=CC=CC=C1)NCC=CCC(C(=O)C(N))CC2=CC=CC(C(=O)N)=C2,7.4297395372495e-09,O=C(N)c1cc(ccc1)CC(=O)NCC=CCNC(=O)C(Cc2ccccc2)CC=C,3.8193417751766345e-08,0.639,0.6440677966101694
O=C(NCC1=CC=CC=C1)NCCCC=C2C=C(C(=O)N)C(N)=CC2,7.4297395372495e-09,O=C(NCc1ccc(cc1)C(=O)N)NCc2ccccc2,2.705667491374261e-07,0.434,0.4339622641509434
CC(C(=O)CC1=CC=CC(C(=C)C(N))=C1)(O)CCCCCCC2=CC=CC=C2,7.4297395372495e-09,O=C(N)c1cc(ccc1)CC(=O)NCC(O)(CNC(=O)CCCCCCc2ccccc2)C,7.556203401040325e-09,0.455,0.46875
O=C(CC1=CC=CC=C1)CC(=N)C2=CC=C(C3=CC=CC=C3F)C(=O)[CH1]2,7.4297395372495e-09,Fc1c(cccc1)C2=NN(C(=O)C=C2)CC(=O)Cc3ccccc3,1.2447785150583497e-07,0.4,0.41379310344827586
C(=O)=C(CCC1=CC=CC=C1NC)CCCC(N)=CC2=CC=CC=C2,7.4297395372495e-09,O=C(Nc1c(cccc1)CCC(=O)N)C(=Cc2ccccc2)C,9.828140844988805e-08,0.456,0.45614035087719296
C(N)=CC1=C(C(=O)N)C=CC=C1CCNC(=C)C2=CC(N)=CC=C2,7.55620340104033e-09,O=C(NCCNC(=O)CCc1c(cccc1)C(=O)N)c2cc(N)ccc2,1.331718053230139e-07,0.475,0.47540983606557374
O=C(CC1=CC=CC=C1)NCC2=CC=CC=C2CCC(O)CC3=CCCC=C3,7.55620340104033e-09,O=C(NCCNC(=O)Cc1ccccc1)NCCC(O)CCc2ccccc2,5.175227414503487e-08,0.433,0.4482758620689655
O=C(CC1=CC=C(C(=O)O)C=C1)CCCCCC=CC2=CC=CN(C(=O)N)C2,7.55620340104033e-09,O=C(N)c1ccc(cc1)CC(=O)NCCCCCCNC(=O)CCC=Cc2ccccc2,5.824247135708563e-08,0.311,0.3380281690140845
C=C(CC1=CC=C(O)C=C1)NCC2=CC=CC=C2SC(=O)CC3=CC=CC=C3,7.55620340104033e-09,S(c1c(cccc1)CNC(=O)Cc2ccc(O)cc2)c3ccccc3,8.361495206493742e-09,0.558,0.5490196078431373
CC(=N)C1=CC=CC=C1CC=C(N)CCCC2=CC3=CC=CC=C3[NH1]2,7.55620340104033e-09,O=C(N(CCN(C(=O)CCC=1Nc2c(cccc2)C1)C)C)CCc3c(cccc3)C(=O)N,2.6346771447493833e-08,0.453,0.46774193548387094
O=C(C)C1=CC(N)=C(C(=O)N)C=C1CSC=CC2=CC(C(N))=CC=C2F,7.55620340104033e-09,Fc1c(F)ccc(c1)C=Cc2c(F)cc(N)c(c2)C(=O)C,3.989014303322279e-07,0.381,0.3870967741935484
C(C(=O)C)=C(CCC=C1C=CC=C1)CCC(=O)NC2=CC=CC=C2Cl,7.55620340104033e-09,Clc1c(NC(=O)CCSCCC=C(C)C)cccc1,1.0264751549738792e-06,0.482,0.47368421052631576
CC(N)(C)C1=CC=CC=C1NCCCCCC=C(N)C2=CC=CC=C2,7.55620340104033e-09,O=C(NCCCCCCNC(=O)c1ccccc1)c2c(cccc2)C(C)(C)C,5.5366827866102494e-08,0.351,0.35714285714285715
NC1=CC=CC=C1CC2=CC=CC=C2NC=CC3=CC(N)=CC(O)=C3,7.55620340104033e-09,O=C(NCc1c(N)cccc1)C=Cc2cc(O)ccc2,1.1748673885314715e-06,0.379,0.38596491228070173
C=C(CCC1CCCC1)CCC2CC3=CC(C(=O)N)=CC=C3CC2,7.55620340104033e-09,O=C(N1CCN(C(=O)CCC2CCCC2)CC1)c3cc4c(cc3)CC4,3.226175690629193e-08,0.464,0.4642857142857143
O=C(CC1=CC=CC(C)=N1)CCC=CC=CC=CC2=CC=CC=C2C(N),7.55620340104033e-09,O=C(OCc1nc(ccc1)C)CCC=Cc2ccccc2,8.67057568279137e-07,0.413,0.4126984126984127
O=C(NC(=O)CCC1=CC=CC=C1)NCCCCC2CC=CC(C)=C2,7.55620340104033e-09,O=C(NCCCCNC(=O)CCc1ccccc1)C2CC=CC2,1.6584521607389992e-07,0.483,0.4827586206896552
CC(C)C1=CC=CC=C1NC(=O)NCCCC(=O)CC=C(N)C2=CC=CCC2,7.55620340104033e-09,O=C(Nc1c(cccc1)C(C)C)NCCCC(=O)N2CCCC2,9.828140844988805e-08,0.493,0.4925373134328358
CCC1=CC=CC=C1C=C(C(=O)C(N))CCCC2=CC3=CC=CC=C3[NH1]2,7.55620340104033e-09,O=C(NCc1c(cccc1)CC)CCC=2Nc3c(cccc3)C2,5.9233834234292066e-08,0.5,0.4915254237288136
CC(C)C1=CC=CC=C1CCCCC(=O)NC(=O)CC2=CC=CN(C(=O)N)C2,7.55620340104033e-09,O=C(N1CC(NC(=O)Cc2c(cccc2)C(C)C)C1)N,1.4489805022498715e-07,0.409,0.4153846153846154
CC1=CC=CC=C1C(=O)C2C(=O)C=CC=C2CCC(=O)C3=CC=CC=C3,7.55620340104033e-09,O=C(NCCNC(=O)CCC(=O)c1ccccc1)c2c(cccc2)C,2.994020218722163e-07,0.411,0.4107142857142857
C(=C(=C(=N)))=C(CCC1=CC(C(=O)O)=CC=C1)CCCC2=CC(C)=CC=C2,7.55620340104033e-09,[O-]C(=O)c1cc(ccc1)CCC(=O)NCCCc2cc(ccc2)C,7.502233167218944e-08,0.582,0.4576271186440678
O=C(NC(=O)CCC(=O)C1=CC(C(=O)C)=CC=C1)C=CC=C2C=CC=C[NH1]2,7.55620340104033e-09,O=C(NCCNC(=O)C=CC=CC)c1cc(ccc1)C(=O)C,3.856607946889424e-07,0.375,0.3870967741935484
CC1=CC=CC=C1NC(=O)CCC2=CC3=CC(Cl)=CC=C3C(C(C(=O)N))2,7.55620340104033e-09,Clc1cc(NC(=O)CCCC(=O)Nc2c(cccc2)C)c(cc1)C(=O)N,8.44308018487042e-08,0.508,0.5423728813559322
CC(N)(C)C1=CC=CC=C1NCCCCC2CC3=CC(C(N))=CC=C3C2,7.55620340104033e-09,N(c1c(cccc1)C(C)(C)C)Cc2cc3c(cc2)CC3,2.894640452668897e-07,0.404,0.39655172413793105
C(=O)(CC1=CC=CC=C1)NCCCCCCCCN2CC=C(C)C(N)=C(N)2,7.55620340104033e-09,O=C(NCCCCCCNC(=O)CCNC(=O)Cc1ccccc1)c2c(N)c(ccc2C)C,1.774284064318968e-07,0.475,0.47540983606557374
CC1=CC(N)=CC=C1C(N)CCCC=CC2=CN=C(N3CCCC3)C=C2,7.68481984484617e-09,n1c(N2CCCC2)ccc(c3c(cc(N)cc3)C)c1,1.0092956261425885e-06,0.459,0.4827586206896552
O=C(CC1=CC=CC=C1C)CC=CSC2=CC(C(=O)C(N))=CC=C2C(N)=O,7.68481984484617e-09,Clc1c(ccc(c1)C(=O)NCC=CCNC(=O)Cc2c(cccc2)C)C(=O)N,2.915464175229528e-08,0.414,0.4264705882352941
CN(CC1=CC=CC(C(=O)N)=C1)CSC=CC=C(N)C2=CC=CC=C2,7.68481984484617e-09,O=C(N)c1cc(ccc1)C[NH+](Cc2cc(ccc2)C(=O)N)C,7.759802350413329e-08,0.587,0.4117647058823529
O=C(CC1CCCCC1)NCCC(N)C2=CC=C(C(=O)N)C=C2Br,7.68481984484617e-09,O=C(NC(CCNC(=O)CC1CCCCC1)C)c2ccc(cc2)C(=O)N,3.5102517843139754e-08,0.559,0.5689655172413793
CC(CC1=CC=CC=N1)CC=CC2=CC=CN=C2CC3=CC=CC(C(=O)O)=C3,7.68481984484617e-09,O=C(NC(Cc1ncccc1)C)c2cc(ccc2)Cc3ccccc3,3.281089411501842e-08,0.47,0.5238095238095238
C=C(CC1=CC=C(C(=O)N)C=C1)C(=O)CCC=CC(C)=CC2=CC=CC=C2,7.68481984484617e-09,O=C(N)c1ccc(cc1)CC(=O)N(CC(=Cc2ccccc2)C)C,9.995428629292189e-08,0.483,0.49122807017543857
N=C(CC1=CC(C(=O)N)=CC=C1)C2CCCC(C3=CC=CC=C3)=C2,7.68481984484617e-09,O=C(N)c1cc(ccc1)CC(=O)OC2C=C(c3ccccc3)CCC2,1.817465957663271e-08,0.661,0.6545454545454545
O=C(NCC1=CC=CC(=O)C1)C(N)CCCCCCCC2=CC=CC=C2,7.68481984484617e-09,O=C(NCc1ccccc1)C([NH2+]C(CCCCc2ccccc2)C)C,2.2254963963401058e-08,0.417,0.4166666666666667
CCC1=CC=CC=C1CC(=C(C(=O)(N)))C=CC2=CC(Br)=CC=C2Cl,7.68481984484617e-09,Brc1cc(NC(=O)Cc2c(cccc2)CC)c(Cl)cc1,2.172619946236769e-07,0.5,0.4909090909090909
CC(=C)C1=CC=CC=C1CC(=O)NCC(=O)C2[NH1]C3=CC=CC=C3C2,7.68481984484617e-09,O=C(NCC(=C)C)C1Nc2c(cccc2)C1,8.968256792757364e-07,0.547,0.5555555555555556
C(C(=O)N)CC1=CC=C(C(=O)O)C=C1NC(=O)C2=CC3=CC=CC=C3C(N)2,7.68481984484617e-09,FC(F)(F)C1Oc2c(cccc2)C=C1C(=O)Nc3c(cccc3)CCC(=O)N,1.9305160040558177e-07,0.449,0.5
N#CC1=CC(O)=C(C(=O)N)C=C1CC(=C(C(=O)N))C2=CC3=CC=CC=C3[NH1]2,7.68481984484617e-09,O=C(NCC=CCNC(=O)C=1Nc2c(cccc2)C1)c3c(O)cc(N)c(C#N)c3,2.72513176339802e-08,0.486,0.4925373134328358
CC(N)(C)C1=CC=CC=C1NC(C)CCCCC2=CN=C(N)C=C2,7.68481984484617e-09,n1c(N)ccc(c1)CNc2c(cccc2)C(C)(C)C,8.818160197246959e-07,0.481,0.48148148148148145
O=C(CC1=CC(C(=C(N))C)=CC=C1)CSC2=CC=CC=C2C=CCC(=O)N,7.68481984484617e-09,S(c1c(NC(=O)Cc2cc(ccc2)C(=O)N)cccc1)CC(=O)N,4.298321332126153e-08,0.409,0.4090909090909091
C=C(CC1=CC(C(=O)O)=CC=C1)CCC2=CC=CC=C2[NH1]C(=O)CC3=CC=CCC3,7.68481984484617e-09,[O-]C(=O)c1cc(ccc1)CC(=O)Nc2c(cccc2)CC(=O)NC,7.759802350413329e-08,0.508,0.43283582089552236
O=C(CC1=CC=CC=C1)NCCCCCC(=C)C2=CC(N)=CCC(=N)2,7.68481984484617e-09,O=C(NCCCCCCNC(=O)CCNC(=O)Cc1ccccc1)C=2c3c(cccc3)CC2,3.950468696913859e-08,0.469,0.46875
O=C(CC1=CCCC=C1)NCCC=CC=CC=CC2=CC=CC=C2,7.68481984484617e-09,O=C(NCCNC(=O)CC1=CCCC1)C=CC=Cc2ccccc2,4.5985306199700256e-08,0.459,0.45901639344262296
CCC1=CC=CC=C1CCC(C(=O)C)=C=CC2=NC3=CC=CC=C3N2,7.68481984484617e-09,O=C(NCCc1c(cccc1)CC)CCC2=Nc3c(N2)cccc3,1.1248944616653033e-07,0.483,0.4745762711864407
O=C(NC(=O)C(C(=O)C)CCCC1=CC=CC=C1C(C(=O)N))CCC2=CC=CC=C2,7.68481984484617e-09,O=C(Nc1c(cccc1)CC(=O)N)C(NC(=O)CCc2ccccc2)C,9.995428629292189e-08,0.508,0.5084745762711864
N(CC1=C(C(=O)N)C=CC=C1C(=C(N))CCC)CCCC2=CC=CC=C2F,7.68481984484617e-09,Fc1c(cccc1)CCC[NH2+]Cc2ccc(cc2)C(=O)N,6.08298667624497e-07,0.526,0.3484848484848485
O=C(CC1=CC=CC=C1)NCC2=C(C(=O)O)C=CC=C2[CH1]C(=C)CC=CCC,7.68481984484617e-09,[O-]C(=O)c1c(cccc1)CC(=O)NCCNC(=O)Cc2ccccc2,9.663652860855617e-08,0.482,0.36666666666666664
O=C(NCCCC1=CC(C(=O)N)=CC=C1)NC(=O)CCC2CCC[NH1]C=2,7.81562550838838e-09,O=C(NCCc1cc(ccc1)C(=O)N)NCCC2=CCCCC2,3.33693783557396e-08,0.5,0.5
CN(CC1=CC(C(=O)N)=CC=C1)C(=O)CCCC(N)CC(O)C2=CC=CC=C2,7.81562550838838e-09,O=C(N)c1cc(ccc1)CN(C(=O)CCCC(O)c2ccccc2)C,2.5905820570601723e-08,0.815,0.86
CCC(N)=CC1=CC=C(C(=O)N)C=C1NC(=O)NCCCC2=CC=CC(=O)2,7.81562550838838e-09,O=C(Nc1c(ccc(c1)C(=O)N)C)NCCCc2ccc(cc2)C,9.032773438039765e-08,0.455,0.45454545454545453
CN(CC1=CC=CC(C(=O)N)=C1C)C(=O)CCC=C(N)C2=CC(N)=NC=C2F,7.81562550838838e-09,Brc1c(cc(nc1)N)C(=O)N(CCN(C(=O)c2c(c(ccc2)C(=O)N)C)C)C,3.8843519569743744e-08,0.456,0.45588235294117646
CCC1=CC=C(C(=O)N)C=C1CCCCCCC=C2C(C)=CC=C(N)2,7.81562550838838e-09,O=C(NCCCCCCNC(=O)c1cc(c(cc1)CC)CC)c2c(ccc(c2)C(=O)N)C,7.253213413653791e-08,0.413,0.4032258064516129
CC(CC1=CC=CC=C1N)CCC=CC=CC2=CC(N)=CC=C2,7.81562550838838e-09,O=C(NC(Cc1c(cccc1)C)C)C=Cc2cc(N)ccc2,1.377439043709943e-07,0.41,0.4098360655737705
CC(CC1=CC=CC(N)=C1)N(C)C(=O)C=CC(=O)CC2=CC=CC(C(=O)N)=C2,7.81562550838838e-09,O=C(N)c1cc(ccc1)CC(=O)N(C(Cc2cc(ccc2)C)C)C,4.0860975120705305e-08,0.579,0.6
O=C(NCC1=CC=CC=C1)NCCCCCC=CC=C2C=CC(N)=CC2,7.81562550838838e-09,O=C(NCc1ccccc1)NCCCCCCCCC=C,4.196195813603635e-07,0.527,0.5370370370370371
CN(CC1=CC=C(N)C=N1)C(=O)NCC2=CC=CC=C2CC3=CCCC=C3,7.81562550838838e-09,O=C(N(Cc1ncc(cc1)C)C)NCc2c(cccc2)CC,1.80448469478674e-07,0.524,0.532258064516129
O=C(NCCCC=C1CC=CC(C(=O)N)=C1)C=CC2=CC=CC=C2,7.81562550838838e-09,O=C(N)c1ccc(cc1)C=CC(=O)NCCCCNC(=O)C=Cc2ccccc2,1.203460892404676e-07,0.537,0.5370370370370371
